Time,Latitude,Longitude,Depth,Magnitude,Magnitude_type
2012-12-16T11:30:15.000000Z,40.2075,29.9625,5.3,1.3,ML
2012-12-17T09:08:44.000000Z,40.9095,30.6355,14.4,1.3,ML
2012-12-18T10:29:19.000000Z,40.2243,29.9708,2.9,1.3,ML
2012-12-18T15:54:59.000000Z,40.3548,30.7827,1.7,1.1,ML
2012-12-20T00:38:07.000000Z,40.3012,30.8098,3.1,1.2,ML
2012-12-20T10:28:32.000000Z,40.8853,30.4115,3.0,1.5,ML
2012-12-20T12:51:04.000000Z,40.1522,30.021,1.9,1.6,ML
2012-12-20T13:03:57.000000Z,40.7093,30.1758,3.8,1.5,ML
2012-12-20T13:40:18.000000Z,40.3828,29.7157,3.1,1.9,ML
2012-12-21T12:34:55.000000Z,40.3893,29.9442,1.5,1.3,ML
2012-12-22T11:18:29.000000Z,40.1892,29.7627,1.0,1.7,ML
2012-12-22T14:51:05.000000Z,40.2492,29.8685,5.3,1.2,ML
2012-12-22T14:55:09.000000Z,40.2345,29.9822,9.6,1.4,ML
2012-12-22T19:51:41.000000Z,40.6965,30.543,2.9,1.1,ML
2012-12-23T10:19:38.000000Z,40.1285,30.0037,2.9,1.1,ML
2012-12-23T19:47:37.000000Z,40.3295,30.0863,6.7,1.5,ML
2012-12-24T10:16:19.000000Z,40.2417,30.075,3.7,1.2,ML
2012-12-24T11:44:22.000000Z,40.2347,29.9197,4.9,1.0,ML
2012-12-24T12:29:08.000000Z,40.887,30.4107,4.8,1.4,ML
2012-12-25T10:14:15.000000Z,40.1475,29.9955,6.8,1.6,ML
2012-12-25T12:40:31.000000Z,40.7713,30.934,4.0,1.7,ML
2012-12-25T13:55:37.000000Z,41.1462,29.7558,2.0,1.8,ML
2012-12-26T11:42:42.000000Z,40.196,29.9855,7.5,1.6,ML
2012-12-26T13:27:49.000000Z,40.412,29.9942,3.6,1.0,ML
2012-12-26T14:22:02.000000Z,40.266,30.0388,5.5,1.3,ML
2012-12-26T14:35:40.000000Z,40.2808,30.0003,3.1,1.2,ML
2012-12-27T13:20:56.000000Z,40.2972,29.9988,4.5,1.4,ML
2012-12-27T14:22:51.000000Z,40.311,29.965,9.1,1.1,ML
2012-12-28T11:43:14.000000Z,40.221,29.9388,4.2,1.3,ML
2012-12-28T13:13:18.000000Z,40.2782,29.9893,3.3,1.3,ML
2012-12-29T10:29:40.000000Z,40.1437,29.9888,7.9,1.3,ML
2012-12-30T06:50:51.000000Z,40.6865,30.6042,2.6,1.0,ML
2012-12-30T15:42:45.000000Z,40.7708,30.9435,6.8,1.8,ML
2012-12-31T19:00:50.000000Z,40.7262,30.45,8.2,1.5,ML
2013-01-02T10:27:57.000000Z,40.5908,30.3113,3.2,1.6,ML
2013-01-02T12:45:50.000000Z,40.9255,29.746,11.7,1.5,ML
2013-01-03T09:49:30.000000Z,40.1633,30.0417,6.4,2.0,ML
2013-01-03T12:17:41.000000Z,40.1767,29.9047,14.7,1.3,ML
2013-01-03T12:26:22.000000Z,40.0032,30.3532,3.4,1.7,ML
2013-01-03T13:04:40.000000Z,40.3263,30.1588,6.3,1.3,ML
2013-01-04T02:25:30.000000Z,40.6413,30.5237,6.7,1.2,ML
2013-01-04T13:02:31.000000Z,40.9315,29.7567,8.3,1.3,ML
2013-01-04T22:36:25.000000Z,40.9357,30.4865,6.1,1.6,ML
2013-01-05T09:22:13.000000Z,40.1417,30.1978,8.7,1.5,ML
2013-01-05T11:56:52.000000Z,40.5912,30.3043,1.2,1.5,ML
2013-01-05T15:17:56.000000Z,40.5828,29.7633,6.8,1.0,ML
2013-01-06T14:17:28.000000Z,40.421,30.0272,9.1,1.8,ML
2013-01-07T12:38:15.000000Z,40.403,29.966,2.4,1.6,ML
2013-01-07T13:24:24.000000Z,40.4147,30.0042,8.0,1.5,ML
2013-01-08T08:07:29.000000Z,40.4997,30.7183,8.2,1.3,ML
2013-01-09T16:10:08.000000Z,40.7048,30.6573,7.8,1.9,ML
2013-01-13T00:07:28.000000Z,40.3775,30.0427,1.8,1.8,ML
2013-01-13T00:32:37.000000Z,40.2083,30.0537,2.2,1.0,ML
2013-01-13T02:01:22.000000Z,40.7185,29.9943,10.9,1.1,ML
2013-01-13T12:37:07.000000Z,40.2143,29.9265,8.1,1.1,ML
2013-01-15T01:48:17.000000Z,41.1123,29.7448,3.8,2.7,ML
2013-01-15T11:52:23.000000Z,40.2338,29.9672,1.5,1.1,ML
2013-01-15T18:41:17.000000Z,41.1227,29.7292,4.4,2.8,ML
2013-01-15T19:51:34.000000Z,41.1573,29.7672,1.9,2.2,ML
2013-01-16T10:40:41.000000Z,40.1853,29.9973,9.9,2.3,ML
2013-01-16T13:51:07.000000Z,40.4147,30.0115,3.2,1.7,ML
2013-01-16T14:14:21.000000Z,40.618,30.3777,7.6,1.4,ML
2013-01-17T14:56:23.000000Z,40.154,30.0192,5.2,2.3,ML
2013-01-18T03:04:20.000000Z,40.6975,30.6277,10.3,2.0,ML
2013-01-18T08:13:03.000000Z,40.489,30.7342,11.0,1.2,ML
2013-01-18T09:48:39.000000Z,40.6673,30.469,8.4,1.1,ML
2013-01-18T11:56:52.000000Z,40.1198,29.9927,4.7,2.2,ML
2013-01-19T10:40:48.000000Z,40.5928,30.3153,3.4,1.6,ML
2013-01-19T10:45:16.000000Z,40.8725,30.425,7.6,1.7,ML
2013-01-20T06:14:41.000000Z,40.7225,29.9602,6.6,1.3,ML
2013-01-21T11:19:04.000000Z,40.0785,29.998,6.3,1.5,ML
2013-01-21T11:19:45.000000Z,40.1243,29.9767,9.4,1.9,ML
2013-01-23T12:44:48.000000Z,40.3928,30.16,5.6,2.6,ML
2013-01-23T15:45:33.000000Z,40.4142,30.0167,10.7,1.3,ML
2013-01-23T18:33:25.000000Z,40.7332,30.4548,10.3,1.1,ML
2013-01-24T05:25:36.000000Z,40.2692,30.9168,6.0,1.5,ML
2013-01-25T10:18:04.000000Z,40.6202,30.3217,4.2,1.2,ML
